suite_name,config_name,label,fold,symbol,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_cnn_full_ablation,cnn_ohlcv_funding,1D CNN (OHLCV + Funding),4,SOLUSDT,0.4974815962805114,0.5025641025641026,0.5260736196319018,0.514050206069689,0.49717933135079817,0.49595546021878356,-0.4177421803859771,-0.3393465219928926,-0.6025355938450477,0.06935296396745448,0.4943820224719101,-0.00017573415588944164
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,BTCUSDT,0.5201550387596899,0.5201550387596899,1.0,0.6843447220805712,0.5,0.5206907323720533,0.4487770736992056,0.44226182154242794,-0.2583282611294482,0.0003875968992248062,0.5201550387596899,0.0001602347135130962
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,ETHUSDT,0.5067855758045754,0.5067855758045754,1.0,0.6726711271230057,0.5,0.5042640498910077,0.061503303998906134,0.10991588197760345,-0.6145881888834708,0.00038774718883288094,0.5067855758045754,5.564947228227722e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,SOLUSDT,0.5094924447888415,0.5094924447888415,1.0,0.6750513347022588,0.5,0.5176079265252674,0.19864235730875968,0.1892563485282494,-0.6177533035498619,0.0003874467260751647,0.5094924447888415,0.00012678393068305503
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,BTCUSDT,0.5003875968992249,0.5003875968992249,1.0,0.6670111082407647,0.5,0.5011582844530283,0.13671950874378314,0.18726452729504284,-0.2549741569201981,0.0003875968992248062,0.5003875968992249,6.475251086352284e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,ETHUSDT,0.5166666666666667,0.5177865612648221,0.9798055347793567,0.6775277993276442,0.49915457752644427,0.49245016670768427,-0.07565581372400243,0.012431686610571072,-0.5408649064805022,0.01124031007751938,0.5166666666666667,6.759126079697588e-06
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,SOLUSDT,0.5,0.49980582524271844,0.9984484096198604,0.6661490683229814,0.5003860948176762,0.5156607269158866,-0.06898099829859639,0.037383259438179765,-0.5589869066958179,0.001937984496124031,0.5,2.401372463363741e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,BTCUSDT,0.5046511627906977,0.5046511627906977,1.0,0.6707882534775889,0.5,0.5020006538634435,0.07617914845007845,0.1591165112114168,-0.15322773522558075,0.0003875968992248062,0.5046511627906977,3.431379809833297e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,ETHUSDT,0.5174418604651163,0.5179407176287052,0.9932685115931189,0.6808510638297872,0.4994500240990534,0.48839153711043626,0.670316537845455,0.5141809564557693,-0.26313899905234284,0.0034883720930232558,0.5174418604651163,0.0002224199995605082
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,SOLUSDT,0.5124031007751938,0.5142630744849446,0.9759398496240601,0.6735858847950181,0.49756992481203005,0.48985443609022555,0.3312897635256913,0.2905784449715388,-0.27306036035387893,0.00813953488372093,0.5124031007751938,0.00014029496344135413
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),4,BTCUSDT,0.49844961240310076,0.49805749805749805,0.9984423676012462,0.6645930533955418,0.5007643936771663,0.5048657984308296,-0.24321353614521224,-0.3319464268016099,-0.38115803850507857,0.001937984496124031,0.49844961240310076,-9.719133760438393e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),4,ETHUSDT,0.5038759689922481,0.5014058106841612,0.4169914263445051,0.4553191489361702,0.5034070470195926,0.5109705171295832,-0.16120956659906693,-0.09533469797488295,-0.5422251790740441,0.015891472868217054,0.5038759689922481,-4.277883160729827e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),4,SOLUSDT,0.5046511627906977,0.5046511627906977,1.0,0.6707882534775889,0.5,0.4902671705261437,-0.4729716156992799,-0.41392313351370724,-0.5678440121870101,0.0003875968992248062,0.5046511627906977,-0.0002143580009681378
long_history_cnn_full_ablation,cnn_ohlcv_funding_open_interest,1D CNN (OHLCV + Funding + Open Interest),1,BTCUSDT,0.5011627906976744,0.551594746716698,0.21907600596125187,0.3136,0.5130113470840185,0.5174473755805359,0.007095632642504457,0.053267259559196284,-0.20504350176343744,0.019767441860465116,0.5011627906976744,1.9306433674135524e-05
