suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_tf_1h_models,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T084125Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.5112266903463148,0.5112266903463148,1.0,0.6765718123058844,0.5,0.5,0.2715489633757946,0.2579052289497694,-0.36876393083164083,0.000380565774451351,0.5112266903463148,0.00011809735887432847
long_history_tf_1h_models,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T084125Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.5050107826969428,0.5050107826969428,1.0,0.671105866486851,0.5,0.5,-0.024325377014345118,0.04023085373353631,-0.4272142912847514,0.000380565774451351,0.5050107826969428,1.875611144006215e-05
long_history_tf_1h_models,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T084125Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.5131912734652461,0.5131912734652461,1.0,0.678290025146689,0.5,0.5,0.4128298037689244,0.42243963741672036,-0.1986106387362726,0.000380517503805175,0.5131912734652461,0.00014630553329976918
long_history_tf_1h_models,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T084125Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5012051249524293,0.5012051249524293,1.0,0.6677370288997803,0.5,0.5,-0.36866886471216065,-0.39175703301966724,-0.42506726827113817,0.000380565774451351,0.5012051249524293,-0.0001549974619705151
long_history_tf_1h_models,logistic_ohlcv,LogReg,1,logistic_ohlcv_wf_fold01_20260325T084126Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.5075478878599518,0.5167952791647753,0.5650124069478908,0.5398293029871978,0.506227978714018,0.5081990830515231,-0.5402028094786668,-0.7264813326811275,-0.5832351106178817,0.7967778764429786,0.5062793352784473,-0.00027746938605279034
long_history_tf_1h_models,logistic_ohlcv,LogReg,2,logistic_ohlcv_wf_fold02_20260325T084126Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.514905492832678,0.5187127532777116,0.5465963325797538,0.5322896281800391,0.514584686023347,0.5181350909387505,-0.32029175824180833,-0.3048719593266399,-0.5266156581367142,0.8959786883166307,0.5140175060256248,-0.00012585025334253423
long_history_tf_1h_models,logistic_ohlcv,LogReg,3,logistic_ohlcv_wf_fold03_20260325T084126Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.5142059868087265,0.5249307479224377,0.5620365793376174,0.5428503222726188,0.5129098998824617,0.5238385456257726,-0.06684587624131477,-0.06689826564103436,-0.27378002359922393,0.617579908675799,0.5135717909690513,-1.7641587769579087e-05
long_history_tf_1h_models,logistic_ohlcv,LogReg,4,logistic_ohlcv_wf_fold04_20260325T084126Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5124952429278193,0.5131707317073171,0.5325234117944824,0.5226679915538442,0.512446853404871,0.5148284568363264,-0.30078656819405836,-0.3941713116659987,-0.6908053448091236,0.7145756691614867,0.5113535456044653,-0.00012387463010258784
long_history_tf_1h_models,lstm_ohlcv,LSTM,1,lstm_ohlcv_wf_fold01_20260325T084127Z,47302,7883,2024-10-21T22:00:00+00:00,2025-02-06T10:00:00+00:00,0.5001291655902868,0.5194054500412882,0.31735620585267404,0.3939868462261196,0.5046283411476181,0.5119241850556544,-0.53201581095942,-0.7739353706005222,-0.6069110987016226,0.4209506587445105,0.4992250064582795,-0.0002784958375633281
long_history_tf_1h_models,lstm_ohlcv,LSTM,2,lstm_ohlcv_wf_fold02_20260325T084202Z,55185,7883,2025-02-08T10:00:00+00:00,2025-05-26T22:00:00+00:00,0.5116249031258073,0.5215884021430822,0.422409392547218,0.4667888873219574,0.5127214326752827,0.5175577970252092,-0.36273970453388127,-0.37250619420067277,-0.5217764432180456,0.4909584086799277,0.5104624128132266,-0.0001528437548173873
long_history_tf_1h_models,lstm_ohlcv,LSTM,3,lstm_ohlcv_wf_fold03_20260325T084228Z,63068,7883,2025-05-28T21:00:00+00:00,2025-09-13T10:00:00+00:00,0.5215032932971716,0.5236121124729632,0.7322914040836904,0.6106148187073043,0.5161721850926927,0.5287459931618053,-0.15429321740720126,-0.1705236470224562,-0.323805753576612,0.4606741573033708,0.5212449954797882,-5.304734471270856e-05
long_history_tf_1h_models,lstm_ohlcv,LSTM,4,lstm_ohlcv_wf_fold04_20260325T084259Z,70951,7883,2025-09-15T09:00:00+00:00,2025-12-31T21:00:00+00:00,0.5173081890984241,0.5191394244202291,0.47960764068146616,0.4985911713403998,0.5173374294410433,0.5223709864880232,-0.1623805571545086,-0.16833103239093367,-0.5209397576822811,0.500516662361147,0.51588736760527,-5.487796882390441e-05
