suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_naive_vs_best,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T083229Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.5112266903463148,0.5112266903463148,1.0,0.6765718123058844,0.5,0.5,0.2715489633757946,0.2579052289497694,-0.36876393083164083,0.000380565774451351,0.5112266903463148,0.00011809735887432847
long_history_naive_vs_best,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T083229Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.5050107826969428,0.5050107826969428,1.0,0.671105866486851,0.5,0.5,-0.024325377014345118,0.04023085373353631,-0.4272142912847514,0.000380565774451351,0.5050107826969428,1.875611144006215e-05
long_history_naive_vs_best,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T083229Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.5131912734652461,0.5131912734652461,1.0,0.678290025146689,0.5,0.5,0.4128298037689244,0.42243963741672036,-0.1986106387362726,0.000380517503805175,0.5131912734652461,0.00014630553329976918
long_history_naive_vs_best,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T083229Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5012051249524293,0.5012051249524293,1.0,0.6677370288997803,0.5,0.5,-0.36866886471216065,-0.39175703301966724,-0.42506726827113817,0.000380565774451351,0.5012051249524293,-0.0001549974619705151
long_history_naive_vs_best,random_ohlcv,Random,1,random_ohlcv_wf_fold01_20260325T083229Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.500570848661677,0.5116046917893686,0.5086848635235732,0.510140599726266,0.5003844769214025,0.5,-0.4548699529828827,-0.7189739949771393,-0.5551460739430171,1.0098947101357352,0.4995560065964734,-0.00021916781355366303
long_history_naive_vs_best,random_ohlcv,Random,2,random_ohlcv_wf_fold02_20260325T083229Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.5009514144361283,0.5058705970522108,0.5086661642803316,0.5072645290581163,0.5008733179166907,0.5,-0.5615503021638373,-0.9591229538366751,-0.635244658855393,1.0093872891031332,0.5003171381453762,-0.00030101873516490395
long_history_naive_vs_best,random_ohlcv,Random,3,random_ohlcv_wf_fold03_20260325T083229Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.4931506849315068,0.5062375249500998,0.5014829461196243,0.5038490191209337,0.49292490192901484,0.5,-0.6552249664998526,-1.8353820043174687,-0.6834576110484407,1.0097666159309995,0.49289700659563673,-0.00039889968288333796
long_history_naive_vs_best,random_ohlcv,Random,4,random_ohlcv_wf_fold04_20260325T083230Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5022199670176328,0.503370786516854,0.510250569476082,0.5067873303167421,0.5022005644938905,0.5,-0.43119130190234567,-0.7897306541305471,-0.43958996661215555,1.0091335785868325,0.5014588354687302,-0.00020590691289308464
long_history_naive_vs_best,persistence_ohlcv,Persistence,1,persistence_ohlcv_wf_fold01_20260325T083230Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.462260560700241,0.47416563658838073,0.4759305210918114,0.475046439628483,0.4619465738082986,0.4619465738082987,-0.8413376592643591,-1.7020659374791776,-0.8482433862097501,1.0750983128250666,0.46149942915133835,-0.0006802347758651797
long_history_naive_vs_best,persistence_ohlcv,Persistence,2,persistence_ohlcv_wf_fold02_20260325T083230Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.4845870861347203,0.48972945891783565,0.4910826425521226,0.4904051172707889,0.48452133152721455,0.48452133152721455,-0.5781541845089133,-0.7093668547139743,-0.5987669404232281,1.0319675250539135,0.48344538881136623,-0.0003048229388328251
long_history_naive_vs_best,persistence_ohlcv,Persistence,3,persistence_ohlcv_wf_fold03_20260325T083230Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.49365804160324706,0.506660088801184,0.5076618882847257,0.5071604938271604,0.4932785731157865,0.4932785731157865,-0.5108932891734198,-0.862008507986542,-0.5528770094826748,1.013064434297311,0.4930238457635718,-0.0002599745417525623
long_history_naive_vs_best,persistence_ohlcv,Persistence,4,persistence_ohlcv_wf_fold04_20260325T083230Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.49460865152860584,0.49583858764186634,0.49759554543153633,0.4967155128852956,0.49460143497416087,0.49460143497416087,-0.3991405050567064,-0.49971419271576906,-0.4755752216758403,1.0106558416846378,0.4937206647215527,-0.00017802889199212786
long_history_naive_vs_best,logistic_ohlcv,LogReg,1,logistic_ohlcv_wf_fold01_20260325T083231Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.5075478878599518,0.5167952791647753,0.5650124069478908,0.5398293029871978,0.506227978714018,0.5081990830515231,-0.5402028094786668,-0.7264813326811275,-0.5832351106178817,0.7967778764429786,0.5062793352784473,-0.00027746938605279034
long_history_naive_vs_best,logistic_ohlcv,LogReg,2,logistic_ohlcv_wf_fold02_20260325T083231Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.514905492832678,0.5187127532777116,0.5465963325797538,0.5322896281800391,0.514584686023347,0.5181350909387505,-0.32029175824180833,-0.3048719593266399,-0.5266156581367142,0.8959786883166307,0.5140175060256248,-0.00012585025334253423
long_history_naive_vs_best,logistic_ohlcv,LogReg,3,logistic_ohlcv_wf_fold03_20260325T083231Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.5142059868087265,0.5249307479224377,0.5620365793376174,0.5428503222726188,0.5129098998824617,0.5238385456257726,-0.06684587624131477,-0.06689826564103436,-0.27378002359922393,0.617579908675799,0.5135717909690513,-1.7641587769579087e-05
