suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_cnn_full_ablation,cnn_ohlcv,1D CNN,1,cnn_ohlcv_wf_fold01_20260324T004200Z,47302,7883,2024-10-21T22:00:00+00:00,2025-02-06T10:00:00+00:00,0.49276672694394213,0.5419501133786848,0.06029263370332997,0.10851305334846766,0.5034125953058736,0.4986341806272332,-0.6003812639913003,-0.1575516942493761,-0.8053929115763983,0.0352622061482821,0.49108757427021443,-8.320126093971452e-05
long_history_cnn_full_ablation,cnn_ohlcv,1D CNN,2,cnn_ohlcv_wf_fold02_20260324T004244Z,55185,7883,2025-02-08T10:00:00+00:00,2025-05-26T22:00:00+00:00,0.48863342805476623,0.4925318761384335,0.3450740173557938,0.40582320276151884,0.49039788733898476,0.4902445410731716,-0.5866368728885871,-0.15080475065602358,-0.8754655523651045,0.039653836218031514,0.48721260656161197,-7.921318562146681e-05
long_history_cnn_full_ablation,cnn_ohlcv,1D CNN,3,cnn_ohlcv_wf_fold03_20260324T004322Z,63068,7883,2025-05-28T21:00:00+00:00,2025-09-13T10:00:00+00:00,0.5125920185974429,0.5124660896524996,1.0,0.6776563033823026,0.5002648305084746,0.4891395458507261,1.7276932411426755,0.3782400667582478,-0.5607061792913397,0.0006457445434586077,0.5125920185974429,0.00014920166942224744
long_history_cnn_full_ablation,cnn_ohlcv,1D CNN,4,cnn_ohlcv_wf_fold04_20260324T004421Z,70951,7883,2025-09-15T09:00:00+00:00,2025-12-31T21:00:00+00:00,0.5116249031258073,0.5083497934997306,0.7307692307692307,0.5995975855130785,0.511454935963726,0.5048234751444013,0.2099874197810332,0.11140089224965666,-0.6232231043687695,0.3426763110307414,0.5105915784035133,4.7919205758742855e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding,1D CNN (OHLCV + Funding),1,cnn_ohlcv_funding_wf_fold01_20260324T004543Z,47302,7883,2024-10-21T22:00:00+00:00,2025-02-06T10:00:00+00:00,0.4892792560061999,0.5229357798165137,0.02875882946518668,0.054519368723098996,0.5006155184911958,0.5074146340355951,-0.6168183672442569,-0.16803639263374437,-0.8260729609515491,0.007879101007491604,0.4876001033324722,-8.873673082805142e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding,1D CNN (OHLCV + Funding),2,cnn_ohlcv_funding_wf_fold02_20260324T004618Z,55185,7883,2025-02-08T10:00:00+00:00,2025-05-26T22:00:00+00:00,0.49935417204856625,0.5034965034965035,0.7718223583460949,0.6094316807738815,0.4960053214324617,0.4893658452779896,0.6474019677137108,0.18886723132632316,-0.4994627922377046,0.036295530870576076,0.498966675277706,9.920084470200107e-05
long_history_cnn_full_ablation,cnn_ohlcv_funding,1D CNN (OHLCV + Funding),3,cnn_ohlcv_funding_wf_fold03_20260324T004657Z,63068,7883,2025-05-28T21:00:00+00:00,2025-09-13T10:00:00+00:00,0.5124628696887511,0.5123998966675277,1.0,0.6775984285592279,0.5001324152542372,0.49666678727681335,1.7262569201693791,0.3780675204565944,-0.5709105678819388,0.0006457445434586077,0.5124628696887511,0.00014913364495221167
long_history_cnn_full_ablation,cnn_ohlcv_funding,1D CNN (OHLCV + Funding),4,cnn_ohlcv_funding_wf_fold04_20260324T004812Z,70951,7883,2025-09-15T09:00:00+00:00,2025-12-31T21:00:00+00:00,0.4961250322913976,0.4972330395572863,0.6262261228704181,0.5543242316919913,0.4960241265851574,0.4983180768136315,-0.6885167402857602,-0.2959580531332512,-0.8356957629968047,0.03810384913459054,0.4950917075691036,-0.0001273193315710984
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,cnn_ohlcv_open_interest_wf_fold01_20260324T004926Z,47286,7881,2024-10-21T20:00:00+00:00,2025-02-06T09:00:00+00:00,0.5121447028423772,0.5121447028423772,1.0,0.6773752563226247,0.5,0.5098627317467376,0.8444763923237404,0.21648000092607983,-0.950524086861458,0.00012919896640826872,0.5121447028423772,0.00011430941537115625
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,cnn_ohlcv_open_interest_wf_fold02_20260324T005006Z,55167,7881,2025-02-08T08:00:00+00:00,2025-05-26T20:00:00+00:00,0.5056847545219638,0.5059206245933637,0.9925963747766148,0.6702292708153766,0.49969865822273063,0.4971845161946914,-0.0211722173096206,0.060764118548559794,-0.6459232769663031,0.004263565891472868,0.5056847545219638,3.1919306572131434e-05
long_history_cnn_full_ablation,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,cnn_ohlcv_open_interest_wf_fold03_20260324T005052Z,63048,7881,2025-05-28T20:00:00+00:00,2025-09-13T11:00:00+00:00,0.5114987080103359,0.5122587376108503,0.9896699420508944,0.6750880811205637,0.49894528659161,0.49065076004374664,1.3945088272524484,0.33569793239812157,-0.52621950133047,0.0037467700258397934,0.5114987080103359,0.00013242043974657784
