suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_h12_naive_vs_best,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T083229Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.517005076142132,0.517005076142132,1.0,0.6816128492554794,0.5,0.5,0.48090535726428785,0.7633415259577637,-1.0589692309097063,0.0045662100456621,0.5190258751902588,0.001409121776061742
long_history_h12_naive_vs_best,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T083229Z,55162,7880,2025-02-06T03:00:00+00:00,2025-05-26T13:00:00+00:00,0.499746192893401,0.499746192893401,1.0,0.6664410221695718,0.5,0.5,0.01900103985495205,0.2270398623419406,-0.5861193867919536,0.0045662100456621,0.4931506849315068,0.00025105045956234174
long_history_h12_naive_vs_best,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T083229Z,63042,7880,2025-05-26T14:00:00+00:00,2025-09-13T00:00:00+00:00,0.5517766497461929,0.5517766497461929,1.0,0.7111547268563951,0.5,0.5,0.4033006860829791,1.4743890356968636,-0.18653363766359854,0.0045662100456621,0.558599695585997,0.001720631003034203
long_history_h12_naive_vs_best,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T083229Z,70922,7880,2025-09-13T00:00:00+00:00,2025-12-31T11:00:00+00:00,0.4848984771573604,0.4848984771573604,1.0,0.6531065720878557,0.5,0.5,-0.6351911946244513,-1.2100098452422332,-0.6912308764168813,0.0045662100456621,0.4855403348554033,-0.0017770982335622361
long_history_h12_naive_vs_best,random_ohlcv,Random,1,random_ohlcv_wf_fold01_20260325T083229Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.5093908629441625,0.5258064516129032,0.5201276386843398,0.5229516288252715,0.5090128471929318,0.5,-0.14823503692397222,-0.06083880734433825,-0.5305215018712592,0.9756468797564688,0.517503805175038,-0.0007343507149795504
long_history_h12_naive_vs_best,random_ohlcv,Random,2,random_ohlcv_wf_fold02_20260325T083229Z,55162,7880,2025-02-06T03:00:00+00:00,2025-05-26T13:00:00+00:00,0.501269035532995,0.5009925558312656,0.5126968004062976,0.5067771084337349,0.5012748334857464,0.5,-0.3931369712066962,-0.7782153673135956,-0.4174870501715481,0.9756468797564688,0.4611872146118721,-0.0007807077270081305
long_history_h12_naive_vs_best,random_ohlcv,Random,3,random_ohlcv_wf_fold03_20260325T083229Z,63042,7880,2025-05-26T14:00:00+00:00,2025-09-13T00:00:00+00:00,0.5126903553299492,0.5628090999010881,0.5234590616375345,0.5424213536701621,0.511446405110953,0.5,-0.0778159794636345,-0.34148442822027586,-0.30147656411192225,0.9756468797564688,0.5266362252663622,-0.0002826780351238114
long_history_h12_naive_vs_best,random_ohlcv,Random,4,random_ohlcv_wf_fold04_20260325T083230Z,70922,7880,2025-09-13T00:00:00+00:00,2025-12-31T11:00:00+00:00,0.5025380710659898,0.48770797119443754,0.514001570269563,0.5005096839959225,0.5028741529593688,0.5,0.3803753275872801,0.6818785399820607,-0.7942781629962581,0.9756468797564688,0.54337899543379,0.0009526882529026156
long_history_h12_naive_vs_best,persistence_ohlcv,Persistence,1,persistence_ohlcv_wf_fold01_20260325T083230Z,47282,7880,2024-10-19T16:00:00+00:00,2025-02-06T03:00:00+00:00,0.49251269035532996,0.5092661230541141,0.5058910162002945,0.5075729589951976,0.49204167205180255,0.4920416720518025,-0.595502263394784,-1.1226255238951621,-0.7933039119323618,1.0426179604261796,0.4794520547945205,-0.0019371900707423563
long_history_h12_naive_vs_best,persistence_ohlcv,Persistence,2,persistence_ohlcv_wf_fold02_20260325T083230Z,55162,7880,2025-02-06T03:00:00+00:00,2025-05-26T13:00:00+00:00,0.5050761421319797,0.5047571357035553,0.5119349923819198,0.5083207261724659,0.5050796220154145,0.5050796220154145,0.0709083264546706,0.2936430730540793,-0.47257104456380183,1.0030441400304415,0.5205479452054794,0.0003991874446676883
