suite_name,config_name,label,fold,symbol,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_naive_vs_best,persistence_ohlcv,Persistence,1,SOLUSDT,0.4579368100494861,0.46849518161601184,0.4719940253920836,0.47023809523809523,0.4576585033792716,0.4576585033792716,-0.9485345319657481,-1.6122765146599425,-0.9515270905567925,1.0845070422535212,0.4560334982870194,-0.0010728349830402264
long_history_naive_vs_best,persistence_ohlcv,Persistence,2,BTCUSDT,0.4764079147640791,0.47560975609756095,0.47560975609756095,0.47560975609756095,0.4764067017569872,0.4764067017569872,-0.6714980324381925,-1.1831837323861873,-0.6782978174521513,1.046042617960426,0.4764079147640791,-0.00040850556751404144
long_history_naive_vs_best,persistence_ohlcv,Persistence,2,ETHUSDT,0.4796345641416064,0.4963181148748159,0.496683861459101,0.49650092081031305,0.4790505921468733,0.4790505921468733,-0.5174803812074789,-0.4421699094794037,-0.6026835509546109,1.0418728587742672,0.47925390178911303,-0.0002404206638302115
long_history_naive_vs_best,persistence_ohlcv,Persistence,2,SOLUSDT,0.4977168949771689,0.4969742813918306,0.5007621951219512,0.4988610478359909,0.4977215230928905,0.4977215230928905,-0.566039118838938,-0.4128318687466352,-0.6305690582753594,1.0079908675799087,0.4946727549467275,-0.0002655180789612932
long_history_naive_vs_best,persistence_ohlcv,Persistence,3,BTCUSDT,0.49942900647126,0.5033962264150943,0.5037764350453172,0.5035862589656475,0.4993939734704713,0.49939397347047143,-0.4969928253503816,-1.1849947917282833,-0.509468281890991,1.0007613247049867,0.49942900647126,-0.00025567677185298304
long_history_naive_vs_best,persistence_ohlcv,Persistence,3,ETHUSDT,0.4906808672499049,0.5098756400877835,0.5102489019033675,0.5100622027076472,0.48988296243228546,0.48988296243228546,-0.4765740695980647,-0.5173331718383485,-0.5689037902693517,1.0182578927348802,0.4903004944845949,-0.00022288111022360376
long_history_naive_vs_best,persistence_ohlcv,Persistence,3,SOLUSDT,0.4908675799086758,0.5066079295154186,0.5088495575221239,0.5077262693156733,0.49027383536483554,0.4902738353648355,-0.5804347858749961,-0.6272598305652448,-0.6220701176643626,1.0201674277016743,0.4893455098934551,-0.00030137822250439586
long_history_naive_vs_best,persistence_ohlcv,Persistence,4,BTCUSDT,0.4925770841263799,0.492003046458492,0.4923780487804878,0.4921904761904762,0.49257685708986365,0.49257685708986365,-0.5533235601359797,-1.0145580466059896,-0.5898782960932296,1.0144651693947468,0.4925770841263799,-0.00029600960958952704
long_history_naive_vs_best,persistence_ohlcv,Persistence,4,ETHUSDT,0.4901065449010654,0.48854961832061067,0.48854961832061067,0.48854961832061067,0.49010181978246015,0.49010181978246015,-0.3325158367660055,-0.28864489373967855,-0.4774235807501378,1.019406392694064,0.4901065449010654,-0.00012879219648622017
long_history_naive_vs_best,persistence_ohlcv,Persistence,4,SOLUSDT,0.5011415525114156,0.5067064083457526,0.5116629044394282,0.5091725945338824,0.5010200588401914,0.5010200588401914,-0.31327422373348546,-0.2113561849299943,-0.5765184215392632,0.9980974124809742,0.4984779299847793,-0.00010932976362879184
long_history_naive_vs_best,logistic_ohlcv,LogReg,1,BTCUSDT,0.5091324200913242,0.5168539325842697,0.8424908424908425,0.6406685236768802,0.49567139115832703,0.4989782452965351,-0.3297056170875555,-0.3759235375627639,-0.4032556110695126,0.5003805175038052,0.508751902587519,-0.0001357788056171441
