suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return
long_history_h24_naive_vs_best,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T083229Z,47260,7876,2024-10-19T09:00:00+00:00,2025-02-05T18:00:00+00:00,0.5215845606907059,0.5215845606907059,1.0,0.6855807743658211,0.5,0.5,0.638989490618237,1.201007544913156,-1.0935823240546667,0.00909090909090909,0.5151515151515151,0.002886288438581118
long_history_h24_naive_vs_best,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T083229Z,55136,7876,2025-02-05T18:00:00+00:00,2025-05-26T03:00:00+00:00,0.49758760792280343,0.49758760792280343,1.0,0.6645188639253922,0.5,0.5,-0.09974168753829471,0.16062030155388338,-0.6746892160037982,0.00909090909090909,0.47878787878787876,0.0005533169935882247
long_history_h24_naive_vs_best,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T083229Z,63012,7876,2025-05-26T04:00:00+00:00,2025-09-12T13:00:00+00:00,0.5384713052310818,0.5384713052310818,1.0,0.7000082528678716,0.5,0.5,0.4062570506318517,2.0082020467253208,-0.1589886067498434,0.00909090909090909,0.5242424242424243,0.0034807915144016615
long_history_h24_naive_vs_best,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T083229Z,70888,7876,2025-09-12T13:00:00+00:00,2025-12-30T22:00:00+00:00,0.47054342305738955,0.47054342305738955,1.0,0.6399585563805906,0.5,0.5,-0.5454446905398056,-1.7024338979395954,-0.6692391126656301,0.00909090909090909,0.48787878787878786,-0.003459495721130702
long_history_h24_naive_vs_best,random_ohlcv,Random,1,random_ohlcv_wf_fold01_20260325T083229Z,47260,7876,2024-10-19T09:00:00+00:00,2025-02-05T18:00:00+00:00,0.5044438801422042,0.5251410350748099,0.5211781888997079,0.5231521075137446,0.5036888821356289,0.5,0.11555089370364291,0.5109695002748926,-0.4301718697119833,0.9848484848484849,0.5060606060606061,0.0007961169823465491
long_history_h24_naive_vs_best,random_ohlcv,Random,2,random_ohlcv_wf_fold02_20260325T083229Z,55136,7876,2025-02-05T18:00:00+00:00,2025-05-26T03:00:00+00:00,0.49974606399187405,0.4974233128834356,0.5172237815769329,0.5071303477608207,0.49982998530451395,0.5,-0.7376160045261002,-2.090919879263074,-0.7089763280350895,1.0575757575757576,0.49393939393939396,-0.004563175053406458
long_history_h24_naive_vs_best,random_ohlcv,Random,3,random_ohlcv_wf_fold03_20260325T083229Z,63012,7876,2025-05-26T04:00:00+00:00,2025-09-12T13:00:00+00:00,0.5109192483494159,0.5475666422108095,0.5279415232256544,0.5375750300120048,0.5095003352029235,0.5,0.1384592704202363,1.1258785356615666,-0.21898160674534395,1.0696969696969696,0.5151515151515151,0.0013638169912410097
long_history_h24_naive_vs_best,random_ohlcv,Random,4,random_ohlcv_wf_fold04_20260325T083230Z,70888,7876,2025-09-12T13:00:00+00:00,2025-12-30T22:00:00+00:00,0.5011427120365668,0.47253017984725304,0.51753912574204,0.49401159047005794,0.5020549345736579,0.5,0.08410414953605727,0.4298332400023749,-0.44431719677251746,1.0575757575757576,0.4909090909090909,0.0009358026157365828
long_history_h24_naive_vs_best,persistence_ohlcv,Persistence,1,persistence_ohlcv_wf_fold01_20260325T083230Z,47260,7876,2024-10-19T09:00:00+00:00,2025-02-05T18:00:00+00:00,0.49568308786185883,0.5168400198117881,0.5080331061343719,0.512398723299779,0.4951258948930883,0.4951258948930882,-0.3476644059656252,-0.4628785536163744,-0.47865751243906685,1.003030303030303,0.45454545454545453,-0.0013848947700527455
long_history_h24_naive_vs_best,persistence_ohlcv,Persistence,2,persistence_ohlcv_wf_fold02_20260325T083230Z,55136,7876,2025-02-05T18:00:00+00:00,2025-05-26T03:00:00+00:00,0.4831132554596242,0.48097145718577866,0.4901760653227864,0.485530140275496,0.48314716837026356,0.4831471683702635,0.027034870255451038,0.3785382135385009,-1.0469092173176517,1.1242424242424243,0.48787878787878786,-0.00012741803744507516
long_history_h24_naive_vs_best,persistence_ohlcv,Persistence,3,persistence_ohlcv_wf_fold03_20260325T083230Z,63012,7876,2025-05-26T04:00:00+00:00,2025-09-12T13:00:00+00:00,0.49974606399187405,0.5372432566196486,0.5119075689695827,0.5242695001207438,0.4987323264380238,0.4987323264380238,0.4991641807267262,2.731092027736198,-0.17009565737084364,0.9606060606060606,0.5484848484848485,0.003949780643973144
long_history_h24_naive_vs_best,persistence_ohlcv,Persistence,4,persistence_ohlcv_wf_fold04_20260325T083230Z,70888,7876,2025-09-12T13:00:00+00:00,2025-12-30T22:00:00+00:00,0.49174707973590653,0.46258503401360546,0.4954128440366973,0.47843648208469053,0.4919510263348954,0.49195102633489546,0.21100269370730174,0.7184943674487815,-0.24940860015939448,1.0515151515151515,0.49696969696969695,0.0009738969662396673
long_history_h24_naive_vs_best,logistic_ohlcv,LogReg,1,logistic_ohlcv_wf_fold01_20260325T083231Z,47260,7876,2024-10-19T09:00:00+00:00,2025-02-05T18:00:00+00:00,0.5302183849669884,0.5413793103448276,0.6497078870496592,0.5906173932285904,0.5248274042466979,0.5325567428889206,1.354267700070905,1.9527558826651337,-0.4975158390307308,0.5424242424242425,0.5515151515151515,0.004146650868019478
long_history_h24_naive_vs_best,logistic_ohlcv,LogReg,2,logistic_ohlcv_wf_fold02_20260325T083231Z,55136,7876,2025-02-05T18:00:00+00:00,2025-05-26T03:00:00+00:00,0.5091416962925343,0.5050853962771061,0.6715998979331462,0.5765607886089814,0.5099217584181779,0.5194879788035234,-0.14585844056480646,0.03127020217646384,-0.40896025689684445,0.5909090909090909,0.48787878787878786,-0.000369758042002142
long_history_h24_naive_vs_best,logistic_ohlcv,LogReg,3,logistic_ohlcv_wf_fold03_20260325T083231Z,63012,7876,2025-05-26T04:00:00+00:00,2025-09-12T13:00:00+00:00,0.4831132554596242,0.5210708973723351,0.49563782126856876,0.508036253776435,0.482069254513239,0.47324399561884756,-0.0918302588488269,-0.4909718616411348,-0.1661128991674301,0.38484848484848483,0.5,-0.0006537776894018933
long_history_h24_naive_vs_best,logistic_ohlcv,LogReg,4,logistic_ohlcv_wf_fold04_20260325T083231Z,70888,7876,2025-09-12T13:00:00+00:00,2025-12-30T22:00:00+00:00,0.500126968004063,0.47172582619339043,0.5199676200755532,0.49467334103452704,0.5012308124358581,0.5020733116690673,-0.021345321339186207,0.15732411140469285,-0.3738632747374393,0.5969696969696969,0.5060606060606061,0.0012908853025828376
long_history_h24_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,cnn_ohlcv_open_interest_wf_fold01_20260325T083235Z,47244,7874,2024-10-21T06:00:00+00:00,2025-02-05T17:00:00+00:00,0.5193327298590457,0.5193327298590457,1.0,0.6836326495871989,0.5,0.4648534929424084,0.48177294625778755,1.043353104282067,-0.844226756765915,0.009259259259259259,0.5246913580246914,0.0024961463706694334
long_history_h24_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,cnn_ohlcv_open_interest_wf_fold02_20260325T083405Z,55118,7874,2025-02-07T16:00:00+00:00,2025-05-26T02:00:00+00:00,0.5032975559291348,0.5032975559291348,1.0,0.6695913978494623,0.5,0.4980949781031351,-0.10737237074537431,0.11443718406679955,-0.6949434780102957,0.009259259259259259,0.4660493827160494,0.0005700429849205816
