config_name,label,folds,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,cumulative_return_mean,cumulative_return_std,sharpe_mean,sharpe_std,max_drawdown_mean,max_drawdown_std,hit_rate_mean,hit_rate_std,turnover_mean,turnover_std
logistic_ohlcv,LogReg,4,0.5122886526072938,0.002874089123328825,0.5115423545061744,0.0031696478406357353,0.534409311248425,0.0077938857773205365,0.5162502941130931,0.005656360156789039,-0.3070317530389621,0.16753568802346944,-0.3731057173287001,0.2365041934039586,-0.5186090342907358,0.1531612300805776,0.5113055444693971,0.003072283011858124,0.7562280356492238,0.10263132715773575
cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),4,0.5079134366925064,0.004091116433589963,0.5002620034769206,0.0012950088955729446,0.6602321213411526,0.024383468505450548,0.5002210370467072,0.007116262611198858,0.08379326062587952,0.24769733264968075,0.08283790386656291,0.2846636499692932,-0.35280034204480903,0.09347922883757942,0.5079134366925064,0.004091116433589963,0.003746770025839793,0.002083270735994457
majority_ohlcv,Majority,4,0.5076584678652333,0.004795832070210852,0.5,0.0,0.6734261832098012,0.004222034084869098,0.5,0.0,0.07284613135455331,0.29977054006026904,0.0822046717700897,0.30538173514864647,-0.35491403228095075,0.09323542043579593,0.5076584678652333,0.004795832070210852,0.00038055370678980697,2.0901802922747013e-08
random_ohlcv,Random,4,0.49922322876173625,0.0035587544824103113,0.4990958153152496,0.00362421728501428,0.5070103695555146,0.002230853034542065,0.5,0.0,-0.5257091308872295,0.08945774191635764,-1.0758024018154577,0.44714058831312165,-0.5783595776147517,0.09230029901077336,0.4985572467015541,0.003337374516449084,1.009545548439175,0.0003023036151660368
persistence_ohlcv,Persistence,4,0.48377858499170356,0.01302471734471935,0.4835869783563651,0.01308076248177072,0.49233189090293195,0.01163618159835488,0.4835869783563651,0.013080762481770697,-0.5823814095008496,0.16260687956861655,-0.9432888732238658,0.4565706787959079,-0.6188656394478733,0.13955711332820572,0.48292233211195723,0.01301786200545329,1.032696528465232,0.025834346121249168
