config_name,label,folds,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,f1_mean,f1_std,roc_auc_mean,roc_auc_std,cumulative_return_mean,cumulative_return_std,sharpe_mean,sharpe_std,max_drawdown_mean,max_drawdown_std,hit_rate_mean,hit_rate_std,turnover_mean,turnover_std
lstm_ohlcv,LSTM,4,0.5126413877779223,0.00802965362138809,0.5127148470891592,0.004967722702183349,0.4924954308989453,0.07802902579276177,0.520149740432673,0.006188849386384699,-0.6406163933556627,0.205122387055754,-0.2700679752012941,0.16224815264259196,-0.7781121567269684,0.18729188797452034,0.511704945589141,0.008151655878505113,0.4682103889770956,0.031128478314359793
hgbt_ohlcv,HGBT,4,0.5123523014768308,0.009333730971936504,0.5123255173302287,0.009526979695779297,0.5224691228871647,0.021486520590091682,0.5141023263095263,0.0066889943574805185,-0.7100047271139378,0.19478081743720305,-0.3256788186597235,0.15147116691386825,-0.9208223128173629,0.11608972492018732,0.5115911860181435,0.009496093384812505,0.909712648544064,0.03052218624240771
logistic_ohlcv,LogReg,4,0.5122886526072938,0.002874089123328825,0.5115423545061744,0.0031696478406357353,0.534409311248425,0.0077938857773205365,0.5162502941130931,0.005656360156789039,-0.643213450543802,0.2412691770660132,-0.27552174871500484,0.1721366273269056,-0.7021682997110967,0.19419220323706884,0.5113055444693971,0.003072283011858124,0.7562914552331913,0.10254567454177681
cnn_ohlcv,1D CNN,4,0.5014042691804896,0.010808892336952567,0.5013825622792648,0.007541322058889937,0.4478975362513419,0.21951883335685377,0.49571043567388307,0.006415769045827976,0.1876656310109553,0.9477269620636671,0.045321128525626184,0.22069452718250196,-0.716196936900403,0.1285923044041754,0.5003709444581956,0.011326283918489388,0.10455952448512841,0.1383045049832783
