suite_name,config_name,label,fold,run_id,train_rows,test_rows,test_start,test_end,accuracy,precision,recall,f1,balanced_accuracy,roc_auc,cumulative_return,sharpe,max_drawdown,turnover,hit_rate,cost_adjusted_return,horizon
long_history_naive_vs_best,majority_ohlcv,Majority,1,majority_ohlcv_wf_fold01_20260325T083229Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.5112266903463148,0.5112266903463148,1.0,0.6765718123058844,0.5,0.5,0.2715489633757946,0.2579052289497694,-0.3687639308316408,0.0003805657744513,0.5112266903463148,0.0001180973588743,1
long_history_naive_vs_best,majority_ohlcv,Majority,2,majority_ohlcv_wf_fold02_20260325T083229Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.5050107826969428,0.5050107826969428,1.0,0.671105866486851,0.5,0.5,-0.0243253770143451,0.0402308537335363,-0.4272142912847514,0.0003805657744513,0.5050107826969428,1.875611144006215e-05,1
long_history_naive_vs_best,majority_ohlcv,Majority,3,majority_ohlcv_wf_fold03_20260325T083229Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.5131912734652461,0.5131912734652461,1.0,0.678290025146689,0.5,0.5,0.4128298037689244,0.4224396374167203,-0.1986106387362726,0.0003805175038051,0.5131912734652461,0.0001463055332997,1
long_history_naive_vs_best,majority_ohlcv,Majority,4,majority_ohlcv_wf_fold04_20260325T083229Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5012051249524293,0.5012051249524293,1.0,0.6677370288997803,0.5,0.5,-0.3686688647121606,-0.3917570330196672,-0.4250672682711381,0.0003805657744513,0.5012051249524293,-0.0001549974619705,1
long_history_naive_vs_best,random_ohlcv,Random,1,random_ohlcv_wf_fold01_20260325T083229Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.500570848661677,0.5116046917893686,0.5086848635235732,0.510140599726266,0.5003844769214025,0.5,-0.4548699529828827,-0.7189739949771393,-0.5551460739430171,1.0098947101357352,0.4995560065964734,-0.0002191678135536,1
long_history_naive_vs_best,random_ohlcv,Random,2,random_ohlcv_wf_fold02_20260325T083229Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.5009514144361283,0.5058705970522108,0.5086661642803316,0.5072645290581163,0.5008733179166907,0.5,-0.5615503021638373,-0.9591229538366752,-0.635244658855393,1.0093872891031332,0.5003171381453762,-0.0003010187351649,1
long_history_naive_vs_best,random_ohlcv,Random,3,random_ohlcv_wf_fold03_20260325T083229Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.4931506849315068,0.5062375249500998,0.5014829461196243,0.5038490191209337,0.4929249019290148,0.5,-0.6552249664998526,-1.835382004317469,-0.6834576110484407,1.0097666159309997,0.4928970065956367,-0.0003988996828833,1
long_history_naive_vs_best,random_ohlcv,Random,4,random_ohlcv_wf_fold04_20260325T083230Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5022199670176328,0.503370786516854,0.510250569476082,0.5067873303167421,0.5022005644938905,0.5,-0.4311913019023456,-0.7897306541305471,-0.4395899666121555,1.0091335785868325,0.5014588354687302,-0.000205906912893,1
long_history_naive_vs_best,persistence_ohlcv,Persistence,1,persistence_ohlcv_wf_fold01_20260325T083230Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.462260560700241,0.4741656365883807,0.4759305210918114,0.475046439628483,0.4619465738082986,0.4619465738082987,-0.8413376592643591,-1.7020659374791776,-0.8482433862097501,1.0750983128250666,0.4614994291513383,-0.0006802347758651,1
long_history_naive_vs_best,persistence_ohlcv,Persistence,2,persistence_ohlcv_wf_fold02_20260325T083230Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.4845870861347203,0.4897294589178356,0.4910826425521226,0.4904051172707889,0.4845213315272145,0.4845213315272145,-0.5781541845089133,-0.7093668547139743,-0.5987669404232281,1.0319675250539135,0.4834453888113662,-0.0003048229388328,1
long_history_naive_vs_best,persistence_ohlcv,Persistence,3,persistence_ohlcv_wf_fold03_20260325T083230Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.493658041603247,0.506660088801184,0.5076618882847257,0.5071604938271604,0.4932785731157865,0.4932785731157865,-0.5108932891734198,-0.862008507986542,-0.5528770094826748,1.013064434297311,0.4930238457635718,-0.0002599745417525,1
long_history_naive_vs_best,persistence_ohlcv,Persistence,4,persistence_ohlcv_wf_fold04_20260325T083230Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.4946086515286058,0.4958385876418663,0.4975955454315363,0.4967155128852956,0.4946014349741608,0.4946014349741608,-0.3991405050567064,-0.499714192715769,-0.4755752216758403,1.0106558416846378,0.4937206647215527,-0.0001780288919921,1
long_history_naive_vs_best,logistic_ohlcv,LogReg,1,logistic_ohlcv_wf_fold01_20260325T083231Z,47302,7883,2024-10-19T23:00:00+00:00,2025-02-06T10:00:00+00:00,0.5075478878599518,0.5167952791647753,0.5650124069478908,0.5398293029871978,0.506227978714018,0.5081990830515231,-0.5402028094786668,-0.7264813326811275,-0.5832351106178817,0.7967778764429786,0.5062793352784473,-0.0002774693860527,1
long_history_naive_vs_best,logistic_ohlcv,LogReg,2,logistic_ohlcv_wf_fold02_20260325T083231Z,55185,7883,2025-02-06T11:00:00+00:00,2025-05-26T22:00:00+00:00,0.514905492832678,0.5187127532777116,0.5465963325797538,0.5322896281800391,0.514584686023347,0.5181350909387505,-0.3202917582418083,-0.3048719593266399,-0.5266156581367142,0.8959786883166307,0.5140175060256248,-0.0001258502533425,1
long_history_naive_vs_best,logistic_ohlcv,LogReg,3,logistic_ohlcv_wf_fold03_20260325T083231Z,63068,7883,2025-05-26T22:00:00+00:00,2025-09-13T10:00:00+00:00,0.5142059868087265,0.5249307479224377,0.5620365793376174,0.5428503222726188,0.5129098998824617,0.5238385456257726,-0.0668458762413147,-0.0668982656410343,-0.2737800235992239,0.617579908675799,0.5135717909690513,-1.7641587769579087e-05,1
long_history_naive_vs_best,logistic_ohlcv,LogReg,4,logistic_ohlcv_wf_fold04_20260325T083231Z,70951,7883,2025-09-13T10:00:00+00:00,2025-12-31T21:00:00+00:00,0.5124952429278193,0.5131707317073171,0.5325234117944824,0.5226679915538442,0.512446853404871,0.5148284568363264,-0.3007865681940583,-0.3941713116659987,-0.6908053448091236,0.7145756691614867,0.5113535456044653,-0.0001238746301025,1
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),1,cnn_ohlcv_open_interest_wf_fold01_20260325T083235Z,47286,7881,2024-10-21T20:00:00+00:00,2025-02-06T09:00:00+00:00,0.5121447028423772,0.5121447028423772,1.0,0.6773752563226247,0.5,0.5098627317467376,0.2578239119609795,0.2515752635955885,-0.3716925486299369,0.0003875968992248,0.5121447028423772,0.0001142318959913,1
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),2,cnn_ohlcv_open_interest_wf_fold02_20260325T083330Z,55167,7881,2025-02-08T08:00:00+00:00,2025-05-26T20:00:00+00:00,0.5056847545219638,0.5059206245933637,0.9925963747766148,0.6702292708153766,0.4996986582227306,0.4971845161946914,0.0108024670623831,0.0682124076143009,-0.4458205199370753,0.0045219638242894,0.5056847545219638,3.184178719228628e-05,1
long_history_naive_vs_best,cnn_ohlcv_open_interest,1D CNN (OHLCV + Open Interest),3,cnn_ohlcv_open_interest_wf_fold03_20260325T083432Z,63048,7881,2025-05-28T20:00:00+00:00,2025-09-13T11:00:00+00:00,0.5114987080103359,0.5122587376108503,0.9896699420508944,0.6750880811205637,0.49894528659161,0.4906507600437466,0.353192871959697,0.3823268828056946,-0.197643330676928,0.0040051679586563,0.5114987080103359,0.0001323429203667,1
